18.2173330	2905.030029	2.37
17.5166660	2907.969971	2.39
17.5933320	2933.679932	2.40
17.2439990	2927.250000	2.39
16.5086670	2926.169922	2.38
15.6760000	2939.879883	2.37
16.0980000	2943.030029	2.39
15.9126670	2945.830078	2.38
15.6006670	2923.729980	2.38
16.2733330	2917.520020	2.41
17.0020010	2945.639893	2.38
17.0226670	2932.469971	2.39
16.4706670	2884.050049	2.38
16.3226660	2879.419922	2.38
16.1320000	2870.719971	2.38
15.9680000	2881.399902	2.38
15.1340000	2811.870117	2.36
15.4873330	2834.409912	2.36
15.4633330	2850.959961	2.37
15.2220000	2876.320068	2.35
14.0686670	2859.530029	2.34
13.6906670	2840.229980	2.34
13.6720000	2864.360107	2.34
12.8486670	2856.270020	2.33
13.0326670	2822.239990	2.32
12.7086670	2826.060059	2.30
12.5800000	2802.389893	2.32
12.6573330	2783.020020	2.32
12.5480000	2788.860107	2.33
12.3440000	2752.060059	2.30
11.9313330	2744.449951	2.30
12.9066670	2803.270020	2.30
13.1060000	2826.149902	2.30
13.7300000	2843.489990	2.28
13.6333330	2873.340088	2.23
14.1920000	2886.729980	2.24
14.4733330	2885.719971	2.22
13.9506670	2879.840088	2.19
14.2606670	2891.639893	2.14
14.3280000	2886.979980	2.15
15.0020000	2889.669922	2.18
14.9826670	2917.750000	2.17
15.0953330	2926.459961	2.13
14.6413330	2954.179932	2.09
14.7906670	2950.459961	2.07
14.9093330	2945.350098	2.08
14.6506670	2917.379883	2.07
14.6180000	2913.780029	2.10
14.8560000	2924.919922	2.09
14.8973330	2941.760010	2.08
15.1446670	2964.330078	2.16
14.9700000	2973.010010	2.15
15.6600000	2995.820068	2.16
15.5400000	2990.409912	2.18
15.3560000	2975.949951	2.21
15.3373330	2979.629883	2.21
15.9280000	2993.070068	2.15
15.9066670	2999.909912	2.12
16.3386670	3013.770020	2.10
16.9000000	3014.300049	2.11
16.8253330	3004.040039	2.10
16.9906670	2984.419922	2.09
16.9026660	2995.110107	2.01
17.2120000	2976.610107	2.02
17.0453340	2985.030029	2.04
17.3446670	3005.469971	2.02
17.6586670	3019.560059	2.05
15.2546670	3003.669922	2.06
15.2026670	3025.860107	2.08
15.7180000	3020.969971	2.07
16.1506670	3013.179932	2.04
16.1073320	2980.379883	2.04
15.5900000	2953.560059	2.03
15.6226670	2932.050049	2.02
15.2213330	2844.739990	2.00
15.3833330	2881.770020	2.01
15.5613330	2883.979980	1.98
15.8866670	2938.090088	1.98
15.6673330	2918.649902	1.96
15.2673330	2882.699951	1.96
15.6666670	2926.320068	1.96
14.6413330	2840.600098	1.92
14.3760000	2847.600098	1.87
14.6626670	2888.679932	1.83
15.1220000	2923.649902	1.90
15.0573330	2900.510010	1.90
14.7220000	2924.429932	1.93
14.8100000	2922.949951	1.96
14.0933330	2847.110107	1.93
14.3333330	2878.379883	1.96
14.2720000	2869.159912	1.94
14.3726670	2887.939941	1.95
14.7806670	2924.580078	1.95
15.0406670	2926.459961	1.95
15.0006670	2906.270020	1.94
14.7120000	2937.780029	1.93
15.3053330	2976.000000	1.93
15.1633330	2978.709961	1.92
15.4526670	2978.429932	1.92
15.7026670	2979.389893	1.91
16.4733330	3000.929932	1.92
16.3913330	3009.570068	1.91
16.3466660	3007.389893	1.92
16.1873320	2997.959961	1.95
16.3193320	3005.699951	1.95
16.2326680	3006.729980	1.91
16.4400010	3006.790039	1.89
16.0413320	2992.070068	1.87
16.0820010	2991.780029	1.90
14.8806670	2966.600098	1.88
15.2466670	2984.870117	1.85
16.1706680	2977.620117	1.79
16.1420000	2961.790039	1.76
16.0580010	2976.739990	1.84
16.3126680	2940.250000	1.78
16.2086680	2887.610107	1.75
15.5353330	2910.629883	1.67
15.4286670	2952.010010	1.68
15.8480000	2938.790039	1.71
16.0033320	2893.060059	1.68
16.3020000	2919.399902	1.66
16.3160000	2938.129883	1.65
16.5259990	2970.270020	1.65
17.1926670	2995.679932	1.64
17.3166680	2989.689941	1.63
17.4646660	2997.949951	1.63
17.1299990	2986.199951	1.63
16.9000000	3006.719971	1.64
17.0386680	2995.989990	1.62
16.9786660	3004.520020	1.62
19.9786660	3010.290039	1.64
21.8753340	3022.550049	1.63
21.8473340	3039.419922	1.62
21.0813330	3036.889893	1.60
21.0006680	3046.770020	1.59
20.9946670	3037.560059	1.51
20.8873330	3066.909912	1.49
21.1646670	3078.270020	1.50
21.1480010	3074.620117	1.53
21.7719990	3076.780029	1.53
22.3693330	3085.179932	1.53
22.4760000	3093.080078	1.52
23.3286670	3091.840088	1.56
23.0739990	3094.040039	1.54
23.2900010	3096.629883	1.54
23.4780010	3120.459961	1.54
23.3326660	3122.030029	1.54
23.9680000	3120.179932	1.54
23.4813330	3108.459961	1.54
23.6553330	3103.540039	1.55
22.2026670	3110.290039	1.55
22.4226670	3133.639893	1.58
21.9279990	3140.520020	1.57
22.0860000	3153.629883	1.59
21.9960000	3140.979980	1.56
22.3246670	3113.870117	1.57
22.4133340	3093.199951	1.54
22.2020000	3112.760010	1.52
22.0246680	3117.429932	1.51
22.3926680	3145.909912	1.50
22.6353320	3135.959961	1.51
23.2560010	3132.520020	1.53
23.5133320	3141.629883	1.54
23.9786660	3168.570068	1.53
23.8926680	3168.800049	1.54
25.4333320	3191.449951	1.54
25.2660010	3192.520020	1.53
26.2099990	3191.139893	1.53
26.9360010	3205.370117	1.54
27.0393330	3221.219971	1.55
27.9480000	3224.010010	1.56
28.3500000	3223.379883	1.55
28.7293340	3239.909912	1.55
28.6919990	3240.020020	1.54
27.6466670	3221.290039	1.54
27.8886660	3230.780029	1.52
28.6840000	3257.850098	1.51
29.5340000	3234.850098	1.49
30.1026670	3246.280029	1.53
31.2706660	3237.179932	1.51
32.8093340	3253.050049	1.51
32.0893330	3274.699951	1.51
31.8766670	3265.350098	1.51
34.9906650	3288.129883	1.54
35.8613320	3283.149902	1.54
34.5666660	3289.290039	1.54
34.2326660	3316.810059	1.52
34.0333330	3329.620117	1.53
36.4800000	3320.790039	1.53
37.9706690	3321.750000	1.52
38.1466670	3325.540039	1.52
37.6546670	3295.469971	1.51
37.2013320	3243.629883	1.52
37.7933310	3276.239990	1.54
38.7326660	3273.399902	1.53
42.7206690	3283.659912	1.54
43.3713340	3225.520020	1.52
52.0000000	3248.919922	1.54
59.1373330	3297.590088	1.54
48.9800000	3334.689941	1.54
49.9306680	3345.780029	1.54
49.8713340	3327.709961	1.53
51.4186670	3352.090088	1.55
51.6253320	3357.750000	1.54
51.1526680	3379.449951	1.55
53.5999980	3373.939941	1.56
53.3353350	3380.159912	1.55
57.2266650	3370.290039	1.55
61.1613310	3386.149902	1.55
59.9606670	3373.229980	1.55
60.0666660	3337.750000 	1.53
55.5859990	3225.889893	1.50
53.3273320	3128.209961	1.50
51.9199980	3116.389893	1.50
45.2666660	2978.760010	1.42
44.5326650	2954.219971	1.25
49.5746690	3090.229980	1.10
49.7006680	3003.370117	0.93
49.9666670	3130.120117	0.71
48.3026660	3023.939941	0.61
46.8986660	2972.370117	0.45
40.5333330	2746.560059	0.32
43.0219990	2882.229980	0.43
42.2820010	2741.379883	0.41
37.3699990	2480.639893	0.33
36.4413340	2711.020020	0.27
29.6713330	2386.129883	0.24
28.6800000	2529.189941	0.19
24.0813330	2398.100098	0.02
28.5093330	2409.389893	0.04
28.5020010	2304.919922	0.05
28.9526670	2237.399902	0.02
33.6666680	2447.330078	0.01
35.9500010	2475.560059	0.04
35.2106670	2630.070068	0.05
34.2906680	2541.469971	0.03
33.4753340	2626.649902	0.12
34.9333340	2584.590088	0.11
32.1040000	2470.500000	0.09
30.2980000	2526.899902	0.09
32.0006680	2488.649902	0.10
34.4160000	2663.679932	0.15
36.3633350	2659.409912	0.14
36.5893330	2749.979980	0.22
38.2000010	2789.820068	0.25
43.3966670	2761.629883	0.26
47.3260000	2846.060059	0.20
48.6553340	2783.360107	0.14
49.6806680	2799.550049	0.14
50.2593350	2874.560059	0.12
49.7573320	2823.159912	0.12
45.7813340	2736.560059	0.11
48.8073350	2799.310059	0.12
47.0420000	2797.800049	0.11
48.3433340	2836.739990	0.12
53.2500000	2878.479980	0.12
51.2746660	2863.389893	0.11
53.3673320	2939.510010	0.10
52.1253320	2912.429932	0.09
46.7546650	2830.709961	0.12
50.7459980	2842.739990	0.13
51.2140010	2868.439941	0.13
52.1720010	2848.419922	0.12
52.0026660	2881.189941	0.11
54.6279980	2929.800049	0.12
54.0859990	2930.189941	0.12
53.9606670	2870.120117	0.13
52.7306670	2820.000000	0.13
53.5553320	2852.500000	0.12
53.2780000	2863.699951	0.12
54.2420010	2953.909912	0.13
53.8673320	2922.939941	0.13
54.3706670	2971.610107	0.12
55.1733320	2948.510010	0.12
54.4586680	2955.449951	0.12
54.5913310	2991.770020	0.14
54.6819990	3036.129883	0.15
53.7206690	3029.729980	0.15
55.6666680	3044.310059	0.14
59.8733330	3055.729980	0.14
58.7706680	3080.820068	0.15
58.8639980	3122.870117	0.16
57.6253320	3112.350098	0.15
59.0439990	3193.929932	0.15
63.3279990	3232.389893	0.17
62.7113340	3207.179932	0.19
68.3366700	3190.139893	0.17
64.8560030	3002.100098	0.17
62.3520010	3041.310059	0.16
66.0599980	3066.590088	0.18
65.4753340	3124.739990	0.17
66.1193310	3113.489990	0.17
66.9306640	3115.340088	0.16
66.7266690	3097.739990	0.15
66.2880020	3117.860107	0.16
66.7853320	3131.290039	0.16
64.0566640	3050.330078	0.15
65.7320020	3083.760010	0.16
63.9826660	3009.050049	0.14
67.2900010	3053.239990	0.14
71.9873350	3100.290039	0.16
74.6419980	3115.860107	0.14
80.5773320	3130.010010	0.14
91.4386670	3179.719971	0.15
92.6573330	3145.320068	0.15
91.0586700	3169.939941	0.15
92.9520030	3152.050049	0.13
102.976669	3185.040039	0.13
99.8040010	3155.219971	0.14
101.120003	3197.520020	0.15
103.067329	3226.560059	0.16
100.042664	3215.570068	0.11
100.056000	3224.729980	0.11
109.533333	3251.840088	0.13
104.557335	3257.300049	0.13
106.155334	3276.020020	0.13
100.871330	3235.659912	0.12
94.4666670	3215.629883	0.11
102.639999	3239.409912	0.11
98.4326710	3218.439941	0.11
99.9406660	3258.439941	0.11
99.1660000	3246.219971	0.09
95.3840030	3271.120117	0.09
99.0000000	3294.610107	0.10
99.1333310	3306.510010	0.09
99.0013350	3327.770020	0.10
99.3053360	3349.159912	0.10
96.8473360	3351.280029	0.10
94.5713350	3360.469971	0.11
91.6259990	3333.689941	0.11
103.650665	3380.350098	0.11
108.066666	3373.429932	0.10
110.047333	3372.850098	0.10
122.375999	3381.989990	0.10
125.806000	3389.780029	0.09
125.235336	3374.850098	0.11
133.455338	3385.510010	0.11
136.665329	3397.159912	0.10
134.279999	3431.280029	0.12
134.889328	3443.620117	0.11
143.544662	3478.729980	0.11
149.250000	3484.550049	0.11
147.559998	3508.010010	0.10
166.106674	3500.310059	0.11
158.350006	3526.649902	0.12
149.123337	3580.840088	0.12
135.666672	3455.060059	0.11
139.440002	3426.959961	0.11
110.070000	3331.840088	0.13
122.093330	3398.959961	0.12
123.779999	3339.189941	0.12
124.239998	3340.969971	0.11
139.873337	3383.540039	0.11
149.919998	3401.199951	0.11
147.253326	3385.489990	0.12
141.143326	3357.010010	0.09
147.383331	3319.469971	0.10
149.796661	3281.060059	0.10
141.410004	3315.570068	0.10
126.786667	3236.919922	0.11
129.263336	3246.590088	0.10
135.779999	3298.459961	0.10
140.399994	3351.600098	0.11
139.690002	3335.469971	0.09
143.003326	3363.000000	0.10
149.386673	3380.800049	0.09
138.363327	3348.419922	0.09
141.893326	3408.600098	0.10
137.993332	3360.969971	0.10
141.766663	3419.439941	0.10
141.973328	3446.830078	0.09
144.666672	3477.139893	0.10
148.883331	3511.929932	0.11
153.766663	3488.669922	0.12
149.626663	3483.340088	0.11
146.556671	3483.810059	0.11
143.610001	3426.919922	0.11
140.646667	3443.120117	0.10
140.880005	3435.560059	0.10
141.929993	3453.489990	0.09
140.210007	3465.389893	0.10
140.093338	3400.969971	0.11
141.559998	3390.679932	0.10
135.339996	3271.030029	0.10
136.943329	3310.110107	0.09
129.346664	3269.959961	0.09
133.503326	3310.239990	0.09
141.300003	3369.159912	0.10
140.326660	3443.439941	0.10
146.029999	3510.449951	0.10
143.316666	3509.439941	0.10
140.419998	3550.500000	0.11
136.786667	3545.530029	0.10
137.253326	3537.010010	0.10
136.166672	3585.149902	0.09
136.029999	3626.909912	0.09
147.203339	3609.530029	0.09
162.213333	3567.790039	0.09
166.423340	3581.870117	0.07
163.203339	3557.540039	0.07
173.949997	3577.590088	0.08
185.126663	3635.409912	0.09
191.333328	3629.649902	0.09
195.253326	3638.350098	0.09
189.199997	3621.629883	0.08
194.919998	3662.449951	0.09
189.606674	3669.010010	0.09
197.793335	3666.719971	0.08
199.679993	3699.120117	0.09
213.919998	3691.959961	0.08
216.626663	3702.250000	0.09
201.493332	3672.820068	0.08
209.023331	3668.100098	0.08
203.330002	3663.459961	0.08
213.276672	3647.489990	0.09
211.083328	3694.620117	0.08
207.589996	3701.169922	0.09
218.633331	3722.479980	0.08
231.666672	3709.409912	0.08
216.619995	3694.919922	0.09
213.446671	3687.260010	0.09
215.326660	3690.010010	0.09
220.589996	3703.060059	0.09
221.229996	3735.360107	0.11
221.996674	3727.040039	0.10
231.593338	3732.040039	0.08
235.223328	3756.070068	0.09
243.256668	3700.649902	0.09
245.036667	3726.860107	0.09
251.993332	3748.139893	0.09
272.013336	3803.790039	0.09
293.339996	3824.679932	0.08
270.396667	3799.610107	0.08
283.146667	3801.189941	0.09
284.803345	3809.840088	0.09
281.666656	3795.540039	0.09
275.386658	3768.250000	0.09
281.516663	3798.909912	0.09
283.483337	3851.850098	0.08
281.663330	3853.070068	0.09
282.213318	3841.469971	0.08
293.600006	3855.360107	0.09
294.363342	3849.620117	0.07
288.053345	3750.770020	0.08
278.476654	3787.379883	0.07
264.510010	3714.239990	0.06
279.936676	3773.860107	0.07
290.929993	3826.310059	0.07
284.896667	3830.169922	0.04
283.329987	3871.739990	0.04
284.076660	3886.830078	0.03
287.806671	3915.590088	0.05
283.153320	3911.229980	0.04
268.273346	3909.879883	0.05
270.553345	3916.379883	0.05
272.040009	3934.830078	0.04
265.406677	3932.590088	0.04
266.049988	3931.330078	0.04
262.459991	3913.969971	0.03
260.433319	3906.709961	0.04
238.166672	3876.500000	0.03
232.946671	3881.370117	0.04
247.339996	3925.429932	0.03
227.406662	3829.340088	0.04
225.166672	3811.149902	0.04
239.476669	3901.820068	0.05
228.813339	3870.290039	0.04
217.733337	3819.719971	0.05
207.146667	3768.469971	0.04
199.316666	3841.939941	0.04
187.666672	3821.350098	0.05
224.526672	3875.439941	0.05
222.686661	3898.810059	0.04
233.199997	3939.340088	0.04
231.243332	3943.340088	0.04
235.979996	3968.939941	0.04
225.626663	3962.709961	0.02
233.936661	3974.120117	0.02
217.720001	3915.459961	0.01
218.289993	3913.100098	0.01
223.333328	3940.590088	0.03
220.720001	3910.520020	0.01
210.089996	3889.139893	0.02
213.463333	3909.520020	0.02
206.236664	3974.540039	0.02
203.763336	3971.090088	0.03
211.873337	3958.550049	0.02
222.643326	3972.889893	0.03
220.583328	4019.870117	0.02
230.350006	4077.909912	0.03
230.539993	4073.939941	0.02
223.656662	4079.949951	0.02
227.933334	4097.169922	0.01
225.673340	4128.799805	0.02
233.993332	4127.990234	0.02
254.106674	4141.589844	0.03
244.076660	4124.660156	0.02
246.283340	4170.419922	0.02
246.593338	4185.470215	0.02
238.210007	4163.259766	0.02
239.663330	4134.939941	0.03
248.039993	4173.419922	0.03
239.896667	4134.979980	0.03
243.133331	4180.169922	0.03
246.066666	4187.620117	0.03
234.913330	4186.720215	0.01
231.466660	4183.180176	0.01
225.666672	4211.470215	0.01
236.479996	4181.169922	0.01
228.300003	4192.660156	0.04
224.533340	4164.660156	0.02
223.646667	4167.589844	0.02
221.179993	4201.620117	0.02
224.123337	4232.600098	0.02
209.679993	4188.430176	0.02
205.733337	4152.100098	0.01
196.630005	4063.040039	0.02
190.563339	4112.500000	0.02
196.580002	4173.850098	0.01
192.276672	4163.290039	0.02
192.623337	4127.830078	0.02
187.820007	4115.680176	0.01
195.593338	4159.120117	0.01
193.626663	4155.859863	0.01
202.146667	4197.049805	0.02
201.563339	4188.129883	0.02
206.376663	4195.990234	0.02
210.283340	4200.879883	0.02
208.406662	4204.109863	0.01
207.966660	4202.040039	0.02
201.706665	4208.120117	0.02
190.946671	4192.850098	0.02
199.683334	4229.890137	0.02
201.710007	4226.520020	0.02
201.196671	4227.259766	0.02
199.593338	4219.549805	0.03
203.373337	4239.180176	0.03
203.296661	4247.439941	0.03
205.896667	4255.149902	0.03
199.786667	4246.589844	0.03
201.623337	4223.700195	0.04
205.533340	4221.859863	0.04
207.770004	4166.450195	0.05
206.943329	4224.790039	0.05
207.903336	4246.439941	0.04
218.856674	4241.839844	0.05
226.606674	4266.490234	0.05
223.956665	4280.700195	0.06
229.573334	4290.609863	0.05
226.919998	4291.799805	0.04
226.566666	4297.500000	0.05
225.973328	4319.939941	0.05
226.300003	4352.339844	0.05
219.860001	4343.540039	0.05
214.883331	4358.129883	0.05
217.603333	4320.819824	0.06
218.983337	4369.549805	0.06
228.566666	4384.629883	0.05
222.846664	4369.209961	0.05
217.793335	4374.299805	0.06
216.866669	4360.029785	0.05
214.740005	4327.160156	0.05
215.406662	4258.490234	0.05
220.166672	4323.060059	0.05
218.429993	4358.689941	0.05
216.419998	4367.479980	0.05
214.460007	4411.790039	0.05
219.206665	4422.299805	0.05
214.926666	4401.459961	0.05
215.660004	4400.640137	0.05
225.783340	4419.149902	0.06
229.066666	4395.259766	0.06
236.556671	4387.160156	0.05
236.580002	4423.149902	0.05
236.973328	4402.660156	0.05
238.210007	4429.100098	0.05
233.033340	4436.520020	0.06
237.919998	4432.350098	0.06
236.663330	4436.750000	0.05
235.940002	4442.410156	0.05
240.750000	4460.830078	0.06
239.056671	4468.000000	0.06
228.723328	4479.709961	0.06
221.903336	4448.080078	0.07
229.663330	4400.270020	0.07
224.490005	4405.799805	0.06
226.753326	4441.669922	0.05
235.433334	4479.529785	0.05
236.163330	4486.229980	0.05
237.066666	4496.189941	0.06
233.720001	4470.000000	0.05
237.306671	4509.370117	0.05
243.636673	4528.790039	0.05
245.240005	4522.680176	0.04
244.696671	4524.089844	0.05
244.130005	4536.950195	0.05
244.523331	4535.430176	0.05
250.973328	4520.029785	0.05
251.289993	4514.069824	0.05
251.619995	4493.279785	0.04
245.423340	4458.580078	0.05
247.666672	4468.729980	0.06
248.163330	4443.049805	0.04
251.943329	4480.700195	0.04
252.330002	4473.750000	0.04
253.163330	4432.990234	0.04
243.389999	4357.729980	0.04
246.460007	4354.189941	0.03
250.646667	4395.640137	0.03
251.213333	4448.979980	0.03
258.130005	4455.479980	0.03
263.786682	4443.109863	0.04
259.186676	4352.629883	0.04
260.436676	4359.459961	0.04
258.493347	4307.540039	0.04
258.406677	4357.040039	0.04
260.510010	4300.459961	0.04
260.196655	4345.720215	0.04
260.916656	4363.549805	0.04
264.536682	4399.759766	0.05
261.829987	4391.339844	0.05
268.573334	4350.649902	0.06
270.359985	4363.799805	0.05
272.773346	4438.259766	0.05
281.010010	4471.370117	0.05
290.036682	4486.459961	0.06
288.089996	4519.629883	0.05
288.600006	4536.189941	0.05
298.000000	4549.779785	0.06
303.226654	4544.899902	0.06
341.619995	4566.479980	0.06
339.476654	4574.790039	0.06
345.953339	4551.680176	0.06
359.013336	4596.419922	0.06
371.333344	4605.379883	0.05
402.863342	4613.669922	0.05
390.666656	4630.649902	0.05
404.619995	4660.569824	0.05
409.970001	4680.060059	0.04
407.363342	4697.529785	0.05
387.646667	4701.700195	0.06
341.166656	4685.250000	0.04
355.983337	4646.709961	0.05
344.473328	4682.850098	0.05
337.796661	4682.799805	0.05
351.576660	4700.899902	0.05
363.003326	4688.669922	0.05
365.459991	4704.540039	0.05
379.019989	4697.959961	0.05
385.623322	4682.939941	0.05
369.676666	4690.700195	0.06
372.000000	4701.459961	0.06
360.640015	4594.620117	0.06
378.996674	4655.270020	0.06
381.586670	4567.000000	0.05
365.000000	4513.040039	0.06
361.533325	4577.100098	0.05
338.323334	4538.430176	0.06
336.336670	4591.669922	0.06
350.583344	4686.750000	0.06
356.320007	4701.209961	0.07
334.600006	4667.450195	0.06
339.010010	4712.020020	0.06
322.136658	4668.970215	0.05
319.503326	4634.089844	0.05
325.329987	4709.850098	0.06
308.973328	4668.669922	0.05
310.856659	4620.640137	0.05
299.980011	4568.020020	0.07
312.843323	4649.229980	0.07
336.290009	4696.560059	0.08
355.666656	4725.790039	0.08
364.646667	4791.189941	0.06
362.823334	4786.350098	0.06
362.063324	4793.060059	0.05
356.779999	4778.729980	0.05
352.260010	4766.180176	0.06
